medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
9AAAA2F956089FE51E971AC4941548CB,3/15/13 10:12,3/15/13 10:37,1,-73.987335,40.765587,-73.999397,40.722221,17.5,CSH,0,0.5,0,0,18,3/15/13 10:38,10,a`ywFdtqbMp@f@zBxAzBtA~B~AxBzA|BzAzBxA|@h@`An@zBzAtA|@d@\~BxAr@f@rAz@pBxAvA|@r@d@xBxA|@j@`Aj@tBrA|@r@|@h@~BzApAz@p@b@bC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAn@VN??lB`A`@V\NHBn@F^H??|EqOnFwPjFsPnGeSt@{BDMbBqFTs@Ts@b@wA??dDb@hCZNBtC^NBh@HF@nATlBzAtB`BbBnAfBxArB~AtBdBtBbBzBdB`CpBt@l@dAv@FFpAdAXRzE|DlFjEzCbC,cqpwFt_tbMdBrAfA|@pB~AlA`At@l@p@j@jBxA??eBnC_BbC_@j@_AxAeBjCi@~@{@nAmArBw@lA_AxAi@x@u@jAWb@SLg@l@eBnCu@jAm@z@OROTMNKPGJ_@|@mAlBMVEJKX??eAIEAsLm@uCOSAaBGYCmCK_CKWCM?aCKu@E[A[CmBIeCKIAWAs@AcAEeCKMAS?qBKcAEcCKcBEOAiAFo@DgAHS@W@O?W?QAUCSCMCOE??KCUIUKUKQIoAq@SKQIUIQIUGUEQEUEe@IYGSEaAQu@KWCc@C??HW??Ce@CUCQCMEOCCY]k@a@o@c@oA{@iAw@A?EEc@YsBsAcAq@q@e@gBiAMIsBoAmA{@m@a@eCaBcCaB}BuA{ByAyB{A{ByAyByA_C{AYU}AaA{ByAUMCC]UcAs@eC_BcCaB{ByA{B{A{BuAKGAAq@c@k@_@QMQKCAAAAAGEMICA?AA?cAo@yB}AgC_BeC_B{B_B}B{A}ByA{B}A{BwA}B{A}ByA{BwA_CyAyB_B_CyA??rF{P??hAv@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 10:38,3/15/13 10:41,1,-73.987335,40.765587,-74.002037,40.730019,4.5,CRD,0,0.5,0.9,0,5.9,3/15/13 10:53,11,a`ywFdtqbMp@f@zBxAzBtA~B~AxBzA|BzAzBxA|@h@`An@zBzAtA|@d@\~BxAr@f@rAz@pBxAvA|@r@d@xBxA|@j@`Aj@tBrA|@r@|@h@~BzApAz@p@b@bC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@??rF_QlFsP??h@\zA`AzBtArBrAtBtArBtAtBtAtBrA~B|AjCdBdCdB`C~A\T`BfANDjCjAr@\|Ar@rCtA|BjAPFpAl@rAn@tAn@XN`Ab@PHdCjArAr@jAh@|DfB??X@vANl@FnCT??j@eM??o@SeAc@UIc@OoEeBOIQGw@],qarwFrotbMeBw@kB_A_CyAuBwA{ByAmCiBiBiA_C{Ai@_@kAw@_C}A_CwAkCcB??kFrPoFvP}EpOSh@ELaCtH??PLtBtA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 10:53,3/15/13 11:14,1,-74.007584,40.740929,-73.974922,40.763233,15,CRD,0,0.5,3,0,18.5,3/15/13 11:20,12,}etwF|qubMuBuAQM??_@jAWv@GNSp@Ir@??KOKKk@]a@Mk@a@o@c@oA{@iAw@A?EEc@YsBsAcAq@q@e@gBiAMIsBoAmA{@m@a@eCaBcCaB}BuA{ByAyB{A{ByAyByA_C{AYU}AaA{ByAUMCC]UcAs@eC_BcCaB{ByA{B{A{BuAKGAAq@c@k@_@QMQKCAAAAAGEMICA?AA?cAo@yB}AgC_BeC_B{B_B}B{A}ByA{B}A{BwA}B{A}ByA{BwA_CyAyB_B_CyAyB}A_C{AeC_B??nFwP~BqHnBgGpAeEzCmJzA{En@oBJ[vAqExAsElBaG,yqxwFxeobMhAoDdCaI|BoH??fCbBpBpA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 11:20,3/15/13 11:42,1,-73.971725,40.760395,-73.994156,40.746086,15,CRD,0,0.5,3,0,18.5,3/15/13 11:44,13,q_xwFlrnbMJF|BzA|BxAzBvA|BzAzB|AzBzAzBxApAx@j@\??]jASr@q@pBY`AgBrF_@jAqGhSaF|OIV??zBvAr@b@jAr@^^xA~@~B~AdC|AbCbBj@\nAx@zBvAxBxA|BzAvB|AxB~Ax@d@n@\^RbC|At@f@\Tf@\b@X\Tv@h@|BxAzBxAzBxAxB~AfBfA,cfuwFv~rbMTLvBzA|BvAbCbBh@\zA`AhBhA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 11:44,3/15/13 11:57,1,-73.996498,40.742886,-73.992584,40.730381,9,CRD,0,0.5,1.8,0,11.3,3/15/13 11:59,14,crtwFfmsbMPJrBrAtBtArBtAtBtAtBrA~B|AjCdB??jFsPnGeSt@{BDMbBqFTs@Ts@b@wA??dDb@hCZNBtC^NBh@HF@nATlBzAtB`Bf@^,{crwFrtrbMz@n@fBxArB~AtBdBtBbBzBdB`CpB??Pa@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 11:59,3/15/13 12:13,1,-73.995644,40.726463,-74.00737,40.742844,10.5,CRD,0,0.5,2.1,0,13.1,3/15/13 12:14,15,gkqwF|gsbMh@qATm@HGTi@JYHSHOb@mC??pDnA??An@Id@UdA_@tAQ|@CDMRSpAWfBKb@KXOd@a@dAiAtCkAvCc@jAQb@Ul@iAlCiAxCiAtCITITUp@CDAD?DADCZ??c@OoEeBOIQG}CuAkB_A_CyAuBwA{ByAmCiB??wAVODI@GByAt@[PYNgAh@yBfAc@VqAp@MFsB`AeB|@yAt@aCjAwBfA??iAu@qAy@y@k@??w@bCsDtLGRIVeBlFEN{A|E,}ptwFtqubMWr@??o@c@_@W
9AAAA2F956089FE51E971AC4941548CB,3/15/13 12:14,3/15/13 12:22,1,-74.007584,40.743294,-74.005623,40.735867,6.5,CSH,0,0.5,0,0,7,3/15/13 12:30,16,ettwFlqubMo@c@??Tq@?ABEDOb@sAfDoK??VN??lB`A`@V\NHBn@F^H??bDXzBVbCTxBRdBNN@|@DH@F?B?DAFADCDEBCTW??HMDEDEFEDEDCHEv@Od@Ib@I??JpA@N,ifswFdfubMHdAVfD??mCc@}@MUCSCMAs@Au@?uBC{B?}BC??QCGCICIGi@a@]WAAWQ
9AAAA2F956089FE51E971AC4941548CB,3/15/13 12:30,3/15/13 12:33,1,-74.006004,40.740116,-74.001923,40.74062,4,CRD,0,0.5,0.8,0,5.3,3/15/13 12:35,17,u`twFjhubM]UiC_B??Ri@|EqO??qAy@y@k@a@W,yctwFzntbM{AcA_Am@u@g@uBuAy@i@{@i@sBwA}@i@w@i@{BwAw@i@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 12:35,3/15/13 12:43,1,-73.998634,40.74485,-73.996834,40.757832,8,CRD,0,0.5,2,0,10.5,3/15/13 12:45,18,u~twFh{sbMKG_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA??sF`Qs@|B{CrJY|@??_C{AYU}AaA{ByAUMCC]UcAs@eC_BcCaB{ByA{B{A{BuAKGAAq@c@k@_@QMOI,kowwF`osbMAACAAAAAGEMICA?AA?cAo@yB}AgC_B??EJ
9AAAA2F956089FE51E971AC4941548CB,3/15/13 12:45,3/15/13 12:58,1,-73.995544,40.759659,-73.962982,40.775021,11.5,CRD,0,0.5,2.3,0,14.3,3/15/13 12:59,19,}zwwFbgsbMDK??eC_B{B_B}B{A}ByA{B}A{BwA}B{A}ByA{BwA_CyAyB_B_CyAyB}A_C{AeC_BeCcB??jE_Nb@uAjBoGFQHWPi@n@mBFUb@oAL]f@_BvDyLrEkN\iAxEkOt@_ChByF\gA??{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A_C{AyByA}ByA}B}A{B{AgCaBgCcB_C{A}B{A_C}A_C{AGE,a{zwFb|lbMuBwAaC}A
9AAAA2F956089FE51E971AC4941548CB,3/15/13 12:59,3/15/13 13:01,1,-73.962166,40.776302,-73.958603,40.781033,3.5,CRD,0,0.5,0.7,0,4.7,3/15/13 13:02,20,_c{wFhvlbMgCeByBwAeC_ByB}AcCwA}B}AgCgBg@[,s`|wFr`lbMaBcA{B{A_C{A{B{A??`@mA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 13:02,3/15/13 13:12,1,-73.956749,40.783001,-73.963234,40.767601,8.5,CSH,0,0.5,0,0,9,3/15/13 13:14,21,kn|wFlskbM~A_FLc@`CqH??|BxA|BzA|BxAzAdAFD`@TfCdB~B|A|BzA~BzA|B|A`CzAdC`BfCdB|BzA~BzA~B~A|BvA|B|AfCdBfC`B~BxA|BxA|BxA??~@yC,alywFp}lbMbAaDzDaM??`CzAxB|APLFD
9AAAA2F956089FE51E971AC4941548CB,3/15/13 13:14,3/15/13 13:29,1,-73.961273,40.764866,-73.976768,40.754478,10.5,CSH,0,0.5,0,0,11,3/15/13 13:30,22,k{xwFzplbM`BdA`CxAzBvAp@d@hAt@xB|A~BzAPJ\R^Tj@`@`C`Bv@f@hAt@fCbB|BxAzBvAzB|A|BzAzBxA|BzA|BxAzBzA~BxA??{D~LgBrFc@rA{ArEc@vAO^]jASr@??~BtAzA`A,szvwFbrobM{AaA??FWVw@Pe@Ng@f@{A@IvAiEbBsF`@mA??{ByA}ByA}B{A{B{A}B{A}ByA}B{AKGqBqA{ByA}ByAeCaBiCaBYSaBgASOi@]i@]SO}BwA}B}A{BuA}B_B{B}AgBiA??^iAr@{BTu@r@}BZeA??FD
9AAAA2F956089FE51E971AC4941548CB,3/15/13 13:30,3/15/13 13:46,1,-73.961273,40.764866,-73.975426,40.728786,13.5,CRD,0,0.5,1.5,0,15.5,3/15/13 14:23,23,k{xwFzplbM`BdA`CxA??bE{M|D}L??bB`ARNJF??t@eC??@QHW@GBEBCDCD?D@D@FHZh@R\BDX\@@X^@@PRNLPNLJd@Z`@J??JHFDPJl@`@RLNHJFDBDBDBFBHDdBfANN^VPXJNRNpAhA|A`Al@^^V\VVVTXbAtAj@z@f@n@\`@`@\fCxBtBfBLJ\X@Bt@r@jE`EXVFH@@@?BD\VvT|PVRDBPN^TlCrBXV\\XZnCrCZZ\Zb@^b@^d@\d@Zd@Zf@VZR\PxBnA`@XTJRJFB@@HBVLNDTJPHTFTHRFTFTFTDTDRDTBVDrDd@p@HpBVTBRDTDTDRDRFTFTHVJPHNHPHPJPJrA|@jCfB??X\LNLJTP??XNRHRHRDVDVDTBD?X@X?^Ad@E\???Z@F?D?hEs@bGaAb@Ih@IfFy@t@MVGL?F?F@JBJBH@L@XP|AdAl@`@h@\tA~@`Al@,{yqwFjiobMhAr@??i@~AKXeBrFk@fB]fAiCdI]bA[dA_BbF_AnCeEzM}D`M??iCcBk@a@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 14:23,3/15/13 14:39,1,-73.986526,40.734192,-73.984833,40.746159,11,CSH,0,0.5,0,0,11.5,3/15/13 14:40,24,u{rwFxnqbMsA{@uBsAqBwAuBsAuBsAuBwA{BwAeCcBw@k@kAw@wByAmAw@o@_@yByA{ByA}ByA{B{A{ByA??gCbI_CtHKVcCtHm@lB,afuwFpdqbMwArE??zBvAzBzAxBzAfBhAPL|BzA|BvAn@`@XRXR??JKDCFAF?J?N@L@`@H~@RRF??`AcDZcAtAeEn@oBFUdCyHbC_I??dCbBzBvAtBvAtBrAtBrApBvAtBrArAz@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 14:40,3/15/13 14:44,1,-73.986526,40.734192,-73.989441,40.739468,4.5,CSH,0,0.5,0,0,5,3/15/13 14:44,25,u{rwFxnqbMsA{@uBsAqBwAuBsAuBsAuBwA??iAnD{@jC_ArCe@|A]jAITyDtL??dAR,{|swFjbrbMbARdAP??`ATj@J^Fx@P??~A}E`@mAJU`CyH`BeFd@yA??pBvAtBrArAz@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 14:44,3/15/13 14:58,1,-73.986526,40.734192,-74.004799,40.746906,10,CRD,0,0.5,2,0,12.5,3/15/13 15:03,26,u{rwFxnqbMj@`@hCbB??eC|H}A|EOf@{@fCc@vAUr@Ur@cBpFELu@zBoGdSkFrPoFvP}EpOSh@ELaCtH_@jAWv@GNSp@Ir@??KOKKk@]a@Mk@a@o@c@oA{@iAw@A?EEc@YsBsAcAq@q@e@gBiAMIsBoAmA{@SM,akuwFv`ubMYSeCaBcCaB??tByGtByG??r@f@fAt@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 15:03,3/15/13 15:13,1,-74.001373,40.746571,-73.978989,40.752678,9,CRD,0,0.5,1.8,0,11.3,3/15/13 15:14,27,}huwFhktbMFF??rF_QlFsPpF}PxAwErDiLf@yA`AcDZcA??cCaByBuA{B{A{BwA{B{A{ByA{B{A{ByAyByA{BwAeCaBeCaB{ByA}@k@_Am@uBuA_CyAyB}A{BwAmAy@w@g@??X{@,govwFt_pbMr@{BZ}@L[HWDMBI?AHUH[J[HWv@iCb@qA??bC~A|BxAzBvA??aCpH??oAy@??q@SOImAy@mD}BMKAAAA?AAA?A?C?A@CJ]BIBG@IBG@C@E?C?C?A?CACAAACAAAA}CqB
9AAAA2F956089FE51E971AC4941548CB,3/15/13 15:14,3/15/13 15:25,1,-73.976357,40.752953,-74.002357,40.755272,10,CSH,0,0.5,0,0,10.5,3/15/13 15:26,28,}pvwFdoobMgBkACCCCEAEACCEACAEAMIAACAC?A?_@@M@C?A@C@CB?@CDCHA@C@A@A?C?eAo@MEOEoBqA??O^]jASr@q@pBY`AgBrF_@jA??|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|A??mGbSOf@i@xAiAlDM^Sn@kA|DwDrLw@`CmCpIaBfFy@bCu@dCg@~Ag@~AWv@Wt@_AvCENYz@GPKZGRqBpG??`@VNHNJPFLHDB,k_wwFpqtbMHFTLj@^l@`@hAt@jAv@l@^pAjA??hCoI?A@C@EVw@dAkD`CqHD]n@qBp@qBJWDGJYHYdDeKh@aBnFwPdC{HX}@@ElAwD??{ByA{B{AuByAQMuBuAgC}A{BwA{BwA{BwA}ByAwB_B??d@}A\iAn@sBTq@lB}FTu@fCaI|BkHDMDO??OImAy@mD}BMKAAAA?AAA?A?C?A@CJ]BIBG@IBG@C@E?C?C?A?CACAAACAAAA}CqB
9AAAA2F956089FE51E971AC4941548CB,3/15/13 15:26,3/15/13 15:39,1,-73.976357,40.752953,-73.989128,40.74826,9.5,CRD,0,0.5,1.9,0,11.9,3/15/13 15:39,29,}pvwFdoobMgBkACCCCEAEACCEACAEAMIAACAC?A?_@@M@C?A@C@CB?@CDCHA@C@A@A?C?eAo@MEOEoBqA??O^]jASr@q@pBY`AgBrF_@jA??|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|AbCdB|BzAxBvA??iE`NeA`D??{@k@,esuwF|}qbM_Ao@??b@sA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 15:39,3/15/13 15:42,1,-73.988281,40.748337,-73.984642,40.753674,4.5,CSH,0,0.5,0,0,5,3/15/13 15:45,30,atuwFxyqbMFO??b@DpBV??eA`D??{B{AuByAQMuBuAgC}A{BwA{BwA{BwA}ByAwB_Bk@],avvwFpdqbMqAy@IIeBeAUOeCcB}B{A{B{AeBgA
9AAAA2F956089FE51E971AC4941548CB,3/15/13 15:45,3/15/13 15:58,1,-73.982254,40.757244,-73.96022,40.768051,10,CSH,0,0.5,0,0,10.5,3/15/13 16:02,31,_lwwFrtpbMUO_CyA{ByA{B}A{ByAaC{AyByA_CyAyB_B}B{A{BwAgCcB??xAsEvDqLdCaI|BoHPg@~BmHfC}H??iCaBYSaBgASOi@]i@]SO}BwA}B}A{BuA}B_B{B}AgBiAUO{B{A}ByA{B}A}BwA??fByF,onywF~jlbMnAaElE{M??yAcAc@[cAq@cAo@??`BiF
9AAAA2F956089FE51E971AC4941548CB,3/15/13 16:02,3/15/13 16:09,1,-73.954613,40.767609,-73.954483,40.779102,6.5,CRD,1,0.5,2,0,10,3/15/13 16:15,32,ujywFthkbMaBhFiBxFa@pAy@zCW|@ELGNELEFGJEHGNGPKZcBfF??gC_B_CyA{B_B_C{A}B}A_C}AgCeBiC}A}B{A_C}A}B{A}B}A}B}AiCeB??m@nB,at{wFvfkbMyApEMb@ITAFADGNCFwAnEQh@??hC~AbCbBzBxA|BzA|B|A~BzAdC`BhCdB|BzA|BzAJF
9AAAA2F956089FE51E971AC4941548CB,3/15/13 16:15,3/15/13 16:53,1,-73.962044,40.773663,-73.979164,40.647617,39.5,CRD,1,0.5,3.67,5.33,50,3/15/13 20:00,33,orzwF~ulbMrBrA~BzA|B|AfCbB??Pg@|BmHzA{Ej@iBbBgFJ[FQFODIFKDGDMFODMV}@x@{C`@qAhByF|DaM??iCcB??rC{IJWBIBK@I?I@E@E?E@CBC@ARK??v@j@pD`DNN??PRxDdDNLLJJFB@B?D@@?HA|ArAhCxB`@`@`@b@rA`BnAxAhBxBd@r@T`@^l@r@nAFHLPHLHJNR@@TTb@b@\Zp@h@JHFDPJl@`@RLNHJFDBDBDBFBHDdBfANN^VPXJNRNpAhA|A`Al@^^V\VVVTXbAtAj@z@f@n@\`@`@\fCxBtBfBLJ\X@Bt@r@jE`EXVFH@@@?BD\VvT|PVRDBPN^TlCrBXV\\XZnCrCZZ\Zb@^b@^d@\d@Zd@Zf@VZR\PxBnA`@XTJRJFB@@HBVLNDTJPHTFTHRFTFTFTDTDRDTBVDrDd@p@HpBVTBRDTDTDRDRFTFTHVJPHNHPHPJPJrA|@jCfBd@ZVN@?JHTJRHTHPFRDXDTBR@T@N@F?TARARCTCTEVGr@KhDk@rF_ATE@?TEVEB?FA`@GrB]TGNC\MVMBA@AZMb@[XWh@k@j@u@r@_AZ_@\]HIHGPKZUHGRKTKp@Sh@INAVAZAX?lAFl@BtDXf@Hd@JLBRFhAb@dAd@tBfAfCtA^RjE`C`@R`@R`@Pb@Nb@Nb@H`@Hf@Fd@Bb@BL@h@Bv@FrIh@R@j@D@?r@Fb@Db@Fd@F`@Hb@Jb@Hb@Lb@J`@Lb@Np@\r@XvAl@dA`@j@R^PLD@@D@HD@?dAd@vF~BxB|@TJb@VRJJHJHJHZX^b@TZFHLPLTN\HNDLFJJZNh@FVDRH^D\DZD^B^Br@DjAFrBDlARbHDrAFhB?FBZ?J@D?RRbE?@@PHdC`ApPBj@Dj@n@bIJtALrATxCf@hH^xEJtADr@PvBDj@D^Fj@L~@@F^dBRp@FPFN?@BD@@?@?@Xj@Vh@@??@BBDH?@@@DH@@?@HNHPHPRd@@@?@@BDH@Bn@`BhArC`@|@`@z@tCbGdDbGLTBFBDDFnAzBnAzBZj@@@BF`@t@f@|@r@rA|@`BNXBDHNTb@Td@l@jAj@dAZp@Xp@JZH^F^FZHd@Jx@BRHb@NhA\`C??L~@@HBVHh@@PJ~@HhAAv@AB?@AX?HAJAP?B?@ANM|@AB?@?@Mj@Sf@OVCD]l@UZs@j@QL_@RC@A@QFA?UHa@L{A`@EBgAXIBA@e@J_B^]FM@C?A?M?C?E?C?A?CAE?G?EACAA?QGWGo@SkA]e@MSESGSEWG]QWIs@Se@O???Q?Q@Q@I?ABMDMFMHKHKHIHEJELCJCJAZ?Z@ND@?B@B?ZHVFv@J??`A\lBb@zCl@fBRP@@?XBB?X@tA@R?@?J?D?H?t@?^?fAIh@KLCD?h@M|Cs@fCs@fCs@d]mJ`^eRbDeB`PqIvJ_FPG@?nBu@DCfDoAn@[BCLGlBcAXQfD{BZYx@w@f@i@v@s@v@s@nAcAlAcAxAcAbAo@rAw@|A{@x@g@XO`Ai@BC^Uj@Yh@W??r@_@jKmFv@a@hAk@@AVMtBgAzGqDdE{BbCsAh@WNIXKj@Qf@Ox@M??^]PMPOBCX_@R]JSbAsBXi@b@}@??f@aAf@aARe@dAsBzD{Hj@eAh@cA?AHMXk@R_@Ta@PYT_@RYRWVYLQTUNONMRSPO|@q@pD_CzCoB`Aq@^Yf@e@b@c@Z]V]\e@Xa@P[\o@Xg@LWDIFMJU~@gBlBuDp@oAHO@?BGVa@FSh@kApDcHdAuBbDgGJO`@k@^c@l@s@r@s@VS@Aj@e@t@k@`@UxAq@??d@ENCRGNGPGLALC\E\Cz@I\CVAVAp@EF?x@???nFq@d@C??bAlDbAnDdApD??bBS,s~awFv`pbMd@GtLsAjKiA??iAoDiAoDiAoDq@sBg@{AEOGQI]??]DqEj@aFd@w@Hq@Ho@HU@UDa@Fa@DkARs@RYH]JGBSFQHE@GBKDg@RoAl@cAd@wB`AoCpAi@RoClAs@\a@TYR_An@C@?@mAjAoAzACBi@t@_AbBeDnGABa@t@INaAtByBdEYh@eApBcApBu@vAkA|BEJCFy@|A]j@[`@]d@k@l@YZSPMLOLSLYTSLg@Z{CnBs@d@uBrAy@n@SRUPWXQPOPSXWZOTYb@OX[j@]l@]p@u@zAe@`AuAnCkA~BINa@v@a@v@q@nAUZ??ETGTIPMVIP[l@MRIJILMNMNIJKLOLc@`@QLMJOHMHQF}@\o@Tq@Vs@\i@VwAnAcB`AoAr@oAt@qBfA}BpAaBx@yBlA_DzAi@XoBbA?@wC|AqBjA??IJg@Vm@^SPoDrBsCdB_Ap@c@\C@YRMJMLcBpACBQLA@A@eAv@ABA?UPy@n@i@Z_Ap@y@j@wD`COHA@m@\yDxAE@g@RE@}@\}EdCcDzAsP~IeDhBg]zQgCt@ODqBl@iElAcAXa@La@La@JmA^cOfEsCp@YDODQBA@mBJu@@A?W?A?C?A?K?S?S?A?eBEWEMACAKAiAMIAQESCGCG?ME_AOAA_@IUEEAICEAA?c@Oi@Ow@YkBo@u@W??OAE?I@A?E?G@SDUFMDIBKDIFGFONOBEDU^CDo@tA??IE}C_AqA[YIwA_@kAU??Cr@\J??x@CVBJ@F@JB`@JnA^XH
9AAAA2F956089FE51E971AC4941548CB,3/15/13 20:00,3/15/13 20:05,2,-74.015358,40.708408,-74.008736,40.716652,6,CRD,0.5,0.5,0,0,7,3/15/13 20:11,34,qzmwFbcwbMb@NtA^PBPALCDALEPEHG@A@?HIFIHMFODOBIBGFKHILILGRIPCRCN?L@J@L@JDD@D@nAd@VT??`A\lBb@zCl@fBRP@@?XBB?X@tA@R?@?J?D?H?t@?^?fAIh@KLCD?h@M|Cs@fCs@fCs@d]mJ`^eRbDeB`PqIvJ_FPG@?nBu@DCfDoAn@[BCLGlBcAXQfD{BZYx@w@f@i@v@s@v@s@nAcAlAcA??VA^IJCTA^IDAB?B?B?D@TQxCmB`BaAh@_@r@m@??MMEKACCEKUAACGMY??QFGBE@??QRA@CBeDdCmD`Cu@l@k@h@A@QRMJMLcBpACBQLA@A@eAv@ABA?UPy@n@i@Z_Ap@y@j@wD`COHA@m@\yDxAE@g@RE@}@\}EdCcDzAsP~IeDhBg]zQgCt@ODqBl@iElAcAXa@La@La@JmA^cOfEsCp@YDODQBA@mBJu@@A?W?A?C?A?K?S?S?A?eBEWEMACAKAiAMIAQESCGCG?ME_AOAA_@IUEEAICEAA?c@Oi@Ow@YkBo@u@W??MOOKEAGEEECCAECEAEAGAKAIIg@Ow@??UMMGUKiC{AiEiCg@YMGq@c@iAu@kCcB??}BsA_By@yBaAa@U}AiAgBoAmByAmBuAqByAeBmA??sB`Gc@jA??mCU??d@sA,onowFfyubMX{@??pBxAl@d@x@j@??IVuC`Ie@nAUp@Wp@[x@a@lAQf@??qBUqFy@[E??@UN}B\uF??NB
9AAAA2F956089FE51E971AC4941548CB,3/15/13 20:11,3/15/13 20:25,1,-74.010338,40.718716,-73.97435,40.75098,20.5,CSH,0.5,0.5,0,0,21.5,3/15/13 20:28,35,_{owFxcvbMr@HbAN??ViEJkB??_AKoAMkAKs@CYEk@I}@M}BSGCgCUeCW[CaBQeCWc@E[E]?cDYwBWQCcBQKAwCWoCW{BQUA??`@eJj@eM??o@SeAc@UIc@OoEeBOIQG}CuAkB_A_CyAuBwA{ByAmCiBiBiA_C{Ai@_@kAw@_C}A_CwAkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@Y??xAwErDiLf@yA`AcDZcAtAeEn@oBFUdCyHbC_I??w@k@kAw@wByAmAw@o@_@yByA{ByA}ByA{B{A{ByAyByAyByAgC_BaCaB{ByA}B{A}AeAYS{ByA_CyAyB{AeC_Be@[,mdvwFhbobM_BcA??gC~H??t@h@nAz@??c@pAw@hCIVKZIZIT?@CHELIVMZSj@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 20:28,3/15/13 20:33,1,-73.978264,40.752403,-73.969612,40.759193,6,CSH,0.5,0.5,0,0,7,3/15/13 20:35,36,kmvwFf{obMRk@L[HWDMBI?AHUH[J[HWv@iCb@qAbAeDbA_D??eC_B_C}A{ByA{B{A{ByA}ByA}B{A{B{A}B{A}ByA}B{AKGqBqA{ByA??sAfE,aywwFfdnbMs@xB??zBxA??dBqF`@oAnCsI
9AAAA2F956089FE51E971AC4941548CB,3/15/13 20:35,3/15/13 20:52,4,-73.967407,40.757381,-73.98941,40.743351,13,CSH,0.5,0.5,0,0,14,3/15/13 20:55,37,anwwFdvmbMl@mB??zB|A|BzAzBxA|BzA|BxAzBzA~BxA|BvAzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AdAr@`@VZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvA??cAxCwBdHi@~A_B`FuAnEk@fBITcCxHyApECHCFg@xA??|BzA|BvA??k@fB]fA,{stwFparbMeErM??k@_@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 20:55,3/15/13 21:01,1,-73.991859,40.744446,-74.002991,40.743965,6,CRD,0.5,0.5,1.62,0,8.62,3/15/13 21:09,38,m{twFdorbMqAy@{B{A??oF~P??|BtAvBzA|BvAbCbBh@\zA`AzBtArBrAtBtA??oFxPaF|O,yxtwFtutbMOb@??n@^bAr@??rFaQ??y@i@{@i@EE
9AAAA2F956089FE51E971AC4941548CB,3/15/13 21:09,3/15/13 21:27,1,-74.000191,40.742847,-73.956398,40.770275,16,CSH,0.5,0.5,0,0,17,3/15/13 21:32,39,}qtwFpdtbMmBqA}@i@w@i@{BwAcAq@_Ao@??lFsPpF}PxAwErDiLf@yA`AcDZcAtAeEn@oBFUdCyHbC_I|D_MhEyM??aAm@cAs@{@k@_Am@u@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcAe@YcBgAwA_A[UOMMIiBqAUQc@WaAm@q@c@A?A?GEAAKGu@a@oA{@i@]yB{A}@i@??QACAIE??K?AAC?OKUIUMaAk@IIKMKM_@a@?AIGCEKKOKo@c@QSgBkA}AcAa@YyBwAYQ??EICEEGAAIIAAACAAKOUYKO??KKiAs@m@_@SO[Ok@SUCSMQOMBcBcA{B{A}ByAu@e@eAs@_C{A{B{A_CyAi@_@yAaAeC_B_C_BkBmAOMmAw@o@a@{ByA{@m@]Uc@[{ByA}BwA{B{A}ByA}B}AeAs@u@g@{BuAyAcAc@[cAq@cAo@iCcB}ByA}B{A??mClI,k~ywFrqkbMy@hC{D|L??_C{A}B}ACA
